,Zip_simple,tot_accidents
7201,20755,60
7202,28075,60
7203,89146,60
7204,11766,60
7205,33876,60
7206,31909,60
7207,27360,60
7208,97810,60
7209,22611,60
7210,33471,60
7211,06268,60
7212,44107,60
7213,70778,60
7214,51555,60
7215,25311,60
7216,86301,60
7217,30506,60
7218,98321,60
7219,48418,60
7220,54016,60
7221,11003,60
7222,01604,60
7223,01089,60
7224,84022,60
7225,17801,60
7226,44116,60
7227,01606,60
7228,24340,59
7229,76266,59
7230,29137,59
7231,10075,59
7232,78654,59
7233,89030,59
7234,36330,59
7235,32730,59
7236,12522,59
7237,30184,59
7238,18507,59
7239,29685,59
7240,97496,59
7241,90506,59
7242,29481,59
7243,17579,59
7244,24201,59
7245,30040,59
7246,06259,59
7247,93427,59
7248,32177,59
7249,23824,59
7250,08230,59
7251,48164,59
7252,98607,59
7253,84624,59
7254,95917,59
7255,90019,59
7256,07828,59
7257,24084,59
7258,18301,59
7259,98376,59
7260,80421,59
7261,38049,59
7262,29056,59
7263,70578,59
7264,07060,59
7265,35115,59
7266,16635,59
7267,48642,59
7268,97537,59
7269,53965,59
7270,55720,59
7271,17745,59
7272,29370,59
7273,29545,59
7274,81650,59
7275,03874,59
7276,30625,59
7277,02140,58
7278,33412,58
7279,15147,58
7280,52807,58
7281,49444,58
7282,78226,58
7283,84751,58
7284,28312,58
7285,89117,58
7286,60506,58
7287,30220,58
7288,18624,58
7289,93402,58
7290,06112,58
7291,12817,58
7292,31636,58
7293,43146,58
7294,53527,58
7295,29902,58
7296,21219,58
7297,30204,58
7298,53545,58
7299,80228,58
7300,60441,58
7301,61568,58
7302,38574,58
7303,55308,58
7304,97107,58
7305,35670,58
7306,80503,58
7307,35954,58
7308,08075,58
7309,20607,58
7310,40014,58
7311,45440,58
7312,11769,58
7313,11233,58
7314,95645,58
7315,29831,58
7316,46360,58
7317,15227,58
7318,77046,58
7319,16686,58
7320,73054,58
7321,75104,58
7322,21239,57
7323,13901,57
7324,51526,57
7325,29817,57
7326,60805,57
7327,97324,57
7328,17562,57
7329,94128,57
7330,21146,57
7331,12501,57
7332,54650,57
7333,98541,57
7334,23922,57
7335,32127,57
7336,55355,57
7337,53092,57
7338,43130,57
7339,43113,57
7340,20010,57
7341,37681,57
7342,89108,57
7343,20111,57
7344,24315,57
7345,32413,57
7346,11545,57
7347,31005,57
7348,07078,57
7349,38651,57
7350,78264,57
7351,21240,57
7352,60653,57
7353,80452,57
7354,30540,57
7355,08527,57
7356,36203,57
7357,62232,57
7358,56024,57
7359,31047,57
7360,32136,57
7361,56021,57
7362,01952,57
7363,44132,57
7364,49090,57
7365,20882,57
7366,91108,57
7367,34488,57
7368,43221,57
7369,95585,57
7370,07712,57
7371,13031,57
7372,23437,57
7373,60056,57
7374,56479,56
7375,95002,56
7376,32696,56
7377,95369,56
7378,56093,56
7379,34974,56
7380,56097,56
7381,28805,56
7382,20009,56
7383,95501,56
7384,93651,56
7385,12017,56
7386,71033,56
7387,13215,56
7388,76009,56
7389,63048,56
7390,11210,56
7391,03264,56
7392,35503,56
7393,44118,56
7394,30656,56
7395,96071,56
7396,36033,56
7397,45068,56
7398,45505,56
7399,29470,56
7400,93905,56
7401,21113,56
7402,55767,56
7403,33128,56
7404,25560,56
7405,13905,56
7406,28613,56
7407,17538,56
7408,17223,56
7409,11754,56
7410,02777,56
7411,56171,56
7412,19522,56
7413,92841,56
7414,75605,56
7415,89433,56
7416,25309,56
7417,77388,56
7418,17963,56
7419,62401,56
7420,15137,56
7421,89815,56
7422,95922,56
7423,55325,56
7424,43031,56
7425,36502,56
7426,24540,56
7427,64155,55
7428,29924,55
7429,60660,55
7430,60098,55
7431,49085,55
7432,30805,55
7433,75040,55
7434,02746,55
7435,46216,55
7436,07065,55
7437,03034,55
7438,77379,55
7439,99037,55
7440,01069,55
7441,02032,55
7442,96114,55
7443,30046,55
7444,37748,55
7445,84774,55
7446,15613,55
7447,77568,55
7448,07108,55
7449,56265,55
7450,31904,55
7451,26330,55
7452,20762,55
7453,07677,55
7454,18966,55
7455,33538,55
7456,02474,55
7457,20017,55
7458,56482,55
7459,76013,55
7460,28773,55
7461,55923,55
7462,13309,55
7463,95466,55
7464,98439,55
7465,93442,55
7466,44707,55
7467,16652,55
7468,68157,55
7469,11206,55
7470,48038,55
7471,15668,55
7472,07506,55
7473,11563,55
7474,07005,55
7475,12834,55
7476,29146,55
7477,10975,55
7478,27299,55
7479,90274,55
7480,56137,55
7481,54758,55
7482,33596,54
7483,07836,54
7484,80433,54
7485,07857,54
7486,28110,54
7487,25303,54
7488,72117,54
7489,10302,54
7490,89418,54
7491,36426,54
7492,97870,54
7493,35004,54
7494,66021,54
7495,37032,54
7496,12154,54
7497,35739,54
7498,12832,54
7499,93445,54
7500,56303,54
7501,86413,54
7502,64075,54
7503,36350,54
7504,39540,54
7505,65203,54
7506,48104,54
7507,20005,54
7508,47933,54
7509,29030,54
7510,18707,54
7511,30127,54
7512,29525,54
7513,17702,54
7514,28731,54
7515,49057,54
7516,56307,54
7517,76513,54
7518,10036,54
7519,92064,54
7520,86314,54
7521,08028,54
7522,35469,54
7523,30821,54
7524,94111,54
7525,89449,54
7526,17018,54
7527,38138,54
7528,29031,54
7529,97761,54
7530,25064,54
7531,12887,54
7532,39183,53
7533,32132,53
7534,44026,53
7535,04005,53
7536,95452,53
7537,21029,53
7538,97362,53
7539,17347,53
7540,80137,53
7541,77591,53
7542,80102,53
7543,37690,53
7544,33445,53
7545,23868,53
7546,73069,53
7547,17501,53
7548,90603,53
7549,32816,53
7550,11768,53
7551,95638,53
7552,23455,53
7553,20851,53
7554,20135,53
7555,83338,53
7556,28658,53
7557,07446,53
7558,48117,53
7559,45040,53
7560,97874,53
7561,32542,53
7562,95526,53
7563,29912,53
7564,21783,53
7565,70785,53
7566,02893,53
7567,45014,53
7568,24572,53
7569,23168,53
7570,93040,53
7571,76226,53
7572,91377,53
7573,06029,53
7574,80121,53
7575,56044,53
7576,54615,53
7577,30152,53
7578,49034,53
7579,76109,53
7580,06357,53
7581,36587,53
7582,95043,53
7583,03051,52
7584,28787,52
7585,11786,52
7586,36832,52
7587,61107,52
7588,28079,52
7589,32034,52
7590,20191,52
7591,25526,52
7592,98275,52
7593,80026,52
7594,90631,52
7595,75082,52
7596,53589,52
7597,36305,52
7598,92027,52
7599,86426,52
7600,32180,52
7601,61068,52
7602,82070,52
7603,98059,52
7604,95405,52
7605,96024,52
7606,53121,52
7607,49224,52
7608,29518,52
7609,21028,52
7610,07458,52
7611,03032,52
7612,46409,52
7613,37356,52
7614,21711,52
7615,27893,52
7616,55943,52
7617,28348,52
7618,95464,52
7619,44281,52
7620,28405,52
7621,80019,52
7622,91962,52
7623,07076,52
7624,98620,52
7625,15120,52
7626,93451,52
7627,33948,52
7628,32937,52
7629,93266,52
7630,02740,52
7631,17856,52
7632,55322,52
7633,15530,52
7634,60090,52
7635,53559,52
7636,49519,52
7637,95954,52
7638,18706,52
7639,93523,52
7640,23181,52
7641,02760,52
7642,11764,52
7643,99004,52
7644,55963,51
7645,98391,51
7646,45344,51
7647,77504,51
7648,54455,51
7649,55929,51
7650,48875,51
7651,37821,51
7652,43004,51
7653,20186,51
7654,19123,51
7655,36207,51
7656,50073,51
7657,21710,51
7658,55971,51
7659,11572,51
7660,50169,51
7661,32578,51
7662,28443,51
7663,45895,51
7664,35214,51
7665,96093,51
7666,36360,51
7667,89820,51
7668,08244,51
7669,03748,51
7670,44706,51
7671,89110,51
7672,95943,51
7673,60615,51
7674,91523,51
7675,89414,51
7676,33031,51
7677,61265,51
7678,49058,51
7679,12148,51
7680,34429,51
7681,31025,51
7682,11740,51
7683,12827,51
7684,96061,51
7685,21842,51
7686,13492,51
7687,52302,51
7688,02537,51
7689,15370,51
7690,55734,51
7691,15211,51
7692,95017,51
7693,43950,51
7694,55917,51
7695,28360,51
7696,92356,51
7697,35504,51
7698,56347,51
7699,60152,51
7700,29468,51
7701,01040,51
7702,94027,51
7703,43607,50
7704,32901,50
7705,34108,50
7706,30134,50
7707,30126,50
7708,97830,50
7709,95938,50
7710,32333,50
7711,95717,50
7712,97489,50
7713,95721,50
7714,85342,50
7715,24592,50
7716,11229,50
7717,49070,50
7718,21811,50
7719,60666,50
7720,80809,50
7721,81212,50
7722,80138,50
7723,56362,50
7724,49106,50
7725,92239,50
7726,34112,50
7727,55051,50
7728,01503,50
7729,33145,50
7730,56470,50
7731,60505,50
7732,98346,50
7733,30106,50
7734,60586,50
7735,95653,50
7736,60426,50
7737,43560,50
7738,93675,50
7739,92549,50
7740,36535,50
7741,22309,50
7742,98239,50
7743,46818,50
7744,47385,50
7745,26554,50
7746,12801,50
7747,37656,50
7748,25143,50
7749,75172,50
7750,22015,50
7751,95960,50
7752,47834,50
7753,25701,50
7754,15208,50
7755,94924,50
7756,55927,50
7757,41080,50
7758,11225,50
7759,29584,50
7760,19022,50
7761,25314,49
7762,43064,49
7763,54911,49
7764,29052,49
7765,98311,49
7766,02721,49
7767,33875,49
7768,12502,49
7769,30673,49
7770,17020,49
7771,72015,49
7772,07417,49
7773,12523,49
7774,13120,49
7775,91350,49
7776,01930,49
7777,03461,49
7778,56096,49
7779,33860,49
7780,13760,49
7781,20646,49
7782,32960,49
7783,27569,49
7784,07863,49
7785,33436,49
7786,22044,49
7787,48603,49
7788,33040,49
7789,11934,49
7790,02747,49
7791,17771,49
7792,15679,49
7793,70364,49
7794,37754,49
7795,34285,49
7796,65202,49
7797,19130,49
7798,49408,49
7799,85623,49
7800,17067,49
7801,90602,49
7802,76704,49
7803,92610,49
7804,54481,49
7805,07064,49
7806,95422,49
7807,98039,49
7808,32164,49
7809,15136,49
7810,21154,49
7811,29714,49
7812,55328,49
7813,32550,49
7814,98503,49
7815,17535,49
7816,18372,49
7817,97113,49
7818,97823,49
7819,51101,49
7820,93711,49
7821,28778,49
7822,32446,49
7823,54130,49
7824,20012,49
7825,45244,49
7826,10040,49
7827,15904,49
7828,16827,49
7829,46142,49
7830,94508,49
7831,44001,49
7832,37847,49
7833,93441,48
7834,55084,48
7835,97621,48
7836,01105,48
7837,55041,48
7838,95684,48
7839,81230,48
7840,10918,48
7841,08055,48
7842,90006,48
7843,01863,48
7844,19311,48
7845,33904,48
7846,08027,48
7847,60481,48
7848,15656,48
7849,76504,48
7850,27896,48
7851,81637,48
7852,11221,48
7853,55368,48
7854,92139,48
7855,37347,48
7856,80135,48
7857,74063,48
7858,54027,48
7859,95610,48
7860,30224,48
7861,63089,48
7862,32217,48
7863,17340,48
7864,85501,48
7865,43302,48
7866,31091,48
7867,47346,48
7868,84103,48
7869,19365,48
7870,06447,48
7871,20659,48
7872,30143,48
7873,01603,48
7874,97873,48
7875,04260,48
7876,60445,48
7877,08067,48
7878,47715,48
7879,94920,48
7880,32798,48
7881,31020,48
7882,45205,48
7883,55792,48
7884,64109,48
7885,01922,48
7886,46310,48
7887,01473,48
7888,56069,48
7889,45252,48
7890,31602,48
7891,33953,48
7892,07932,48
7893,93611,48
7894,80535,48
7895,28612,48
7896,02725,48
7897,94074,48
7898,47977,48
7899,31331,48
7900,32130,47
7901,33812,47
7902,86337,47
7903,55795,47
7904,30125,47
7905,64079,47
7906,60014,47
7907,77407,47
7908,48446,47
7909,95633,47
7910,53598,47
7911,24531,47
7912,31808,47
7913,15116,47
7914,23901,47
7915,44805,47
7916,01013,47
7917,31321,47
7918,34113,47
7919,73072,47
7920,38582,47
7921,29014,47
7922,07869,47
7923,06355,47
7924,06441,47
7925,91780,47
7926,14211,47
7927,19518,47
7928,29162,47
7929,28173,47
7930,24504,47
7931,27045,47
7932,23030,47
7933,96044,47
7934,28327,47
7935,29628,47
7936,48145,47
7937,84331,47
7938,18222,47
7939,29563,47
7940,76022,47
7941,97017,47
7942,15131,47
7943,93648,47
7944,43076,47
7945,95546,47
7946,83858,47
7947,49319,47
7948,15658,47
7949,20841,47
7950,96103,47
7951,89427,47
7952,08859,47
7953,24324,47
7954,94102,47
7955,85193,47
7956,16428,46
7957,37062,46
7958,55979,46
7959,97539,46
7960,40601,46
7961,16101,46
7962,17872,46
7963,24368,46
7964,91354,46
7965,21794,46
7966,16874,46
7967,91402,46
7968,17529,46
7969,84741,46
7970,35172,46
7971,22827,46
7972,93276,46
7973,30008,46
7974,35452,46
7975,07645,46
7976,01540,46
7977,35147,46
7978,21017,46
7979,49071,46
7980,97835,46
7981,84033,46
7982,22920,46
7983,25705,46
7984,80924,46
7985,22943,46
7986,15239,46
7987,10011,46
7988,18355,46
7989,97054,46
7990,17363,46
7991,98294,46
7992,28387,46
7993,17372,46
7994,31093,46
7995,34951,46
7996,23453,46
7997,06403,46
7998,49442,46
7999,97877,46
8000,99203,46
8001,91905,46
8002,92322,46
8003,43119,46
8004,76015,46
8005,49117,46
8006,04096,46
8007,56309,46
8008,20197,46
8009,56085,46
8010,61109,46
8011,60026,46
8012,32439,46
8013,92342,46
8014,50035,46
8015,98008,46
8016,44129,46
8017,85361,46
8018,39530,45
8019,97343,45
8020,95698,45
8021,17555,45
8022,30092,45
8023,49129,45
8024,89460,45
8025,95306,45
8026,96052,45
8027,93437,45
8028,68008,45
8029,60452,45
8030,19118,45
8031,48042,45
8032,84523,45
8033,06378,45
8034,03909,45
8035,34453,45
8036,23518,45
8037,55455,45
8038,15122,45
8039,11356,45
8040,35146,45
8041,93601,45
8042,48864,45
8043,95528,45
8044,46041,45
8045,60510,45
8046,06241,45
8047,93463,45
8048,02108,45
8049,56118,45
8050,63084,45
8051,17505,45
8052,29742,45
8053,89501,45
8054,45050,45
8055,11778,45
8056,32145,45
8057,06905,45
8058,55736,45
8059,30107,45
8060,80235,45
8061,37146,45
8062,35773,45
8063,02144,45
8064,50003,45
8065,06010,45
8066,43620,45
8067,31548,45
8068,45365,45
8069,23456,45
8070,54467,45
8071,10003,45
8072,23322,45
8073,95947,45
8074,56071,45
8075,11219,45
8076,65401,44
8077,80828,44
8078,12871,44
8079,37040,44
8080,56241,44
8081,12304,44
8082,02645,44
8083,16828,44
8084,49098,44
8085,34994,44
8086,27596,44
8087,12594,44
8088,91917,44
8089,89115,44
8090,75042,44
8091,04101,44
8092,98014,44
8093,98362,44
8094,95255,44
8095,38069,44
8096,84339,44
8097,45208,44
8098,33070,44
8099,98591,44
8100,21617,44
8101,43616,44
8102,08108,44
8103,95376,44
8104,28411,44
8105,19601,44
8106,91304,44
8107,01905,44
8108,27320,44
8109,87035,44
8110,34242,44
8111,17032,44
8112,56435,44
8113,44451,44
8114,28690,44
8115,75159,44
8116,77304,44
8117,07092,44
8118,89823,44
8119,77059,44
8120,17314,44
8121,55735,44
8122,62025,44
8123,06401,44
8124,12074,44
8125,16841,44
8126,48315,44
8127,38341,44
8128,43725,44
8129,40475,44
8130,33035,44
8131,97636,44
8132,95955,44
8133,97033,44
8134,95975,44
8135,02649,44
8136,56636,44
8137,48074,44
8138,20006,44
8139,30215,44
8140,53086,44
8141,21087,44
8142,02367,44
8143,91335,44
8144,92283,44
8145,15931,44
8146,80701,44
8147,30039,44
8148,30757,44
8149,32427,44
8150,43112,44
8151,75160,44
8152,29810,44
8153,56320,44
8154,80004,44
8155,02790,44
8156,25428,44
8157,43614,44
8158,08804,44
8159,12581,43
8160,40210,43
8161,21162,43
8162,49441,43
8163,11561,43
8164,11719,43
8165,29809,43
8166,01860,43
8167,80634,43
8168,77502,43
8169,15234,43
8170,50701,43
8171,96109,43
8172,78612,43
8173,11978,43
8174,08638,43
8175,11762,43
8176,12828,43
8177,19342,43
8178,35620,43
8179,44420,43
8180,07751,43
8181,44685,43
8182,51654,43
8183,32117,43
8184,30259,43
8185,28457,43
8186,16046,43
8187,33957,43
8188,54915,43
8189,36870,43
8190,31323,43
8191,24557,43
8192,60487,43
8193,54902,43
8194,30747,43
8195,08066,43
8196,32426,43
8197,17366,43
8198,12138,43
8199,14127,43
8200,44060,43
8201,95333,43
8202,33472,43
8203,60022,43
8204,27856,43
8205,49048,43
8206,31569,43
8207,46774,43
8208,29412,43
8209,75161,43
8210,34450,43
8211,34479,43
8212,06071,43
8213,38401,43
8214,33316,43
8215,28429,43
8216,01238,42
8217,07001,42
8218,33880,42
8219,77346,42
8220,35222,42
8221,45039,42
8222,10507,42
8223,32541,42
8224,92368,42
8225,55363,42
8226,06234,42
8227,83854,42
8228,01020,42
8229,21727,42
8230,32082,42
8231,60096,42
8232,70770,42
8233,06249,42
8234,30523,42
8235,06073,42
8236,30905,42
8237,48827,42
8238,24501,42
8239,85119,42
8240,45320,42
8241,12053,42
8242,56326,42
8243,78620,42
8244,85321,42
8245,16137,42
8246,11433,42
8247,53523,42
8248,10004,42
8249,46825,42
8250,89149,42
8251,78577,42
8252,72205,42
8253,92378,42
8254,27516,42
8255,15228,42
8256,92561,42
8257,95445,42
8258,28395,42
8259,50248,42
8260,37876,42
8261,91741,42
8262,48130,42
8263,89415,42
8264,48708,42
8265,21111,42
8266,74019,42
8267,22124,42
8268,70458,42
8269,92385,42
8270,13476,42
8271,10553,42
8272,30735,42
8273,20872,42
8274,17034,42
8275,97450,42
8276,15330,42
8277,45506,42
8278,98550,42
8279,13041,42
8280,53002,42
8281,23608,42
8282,56374,42
8283,95555,42
8284,34287,42
8285,48429,42
8286,48044,42
8287,44266,42
8288,84664,42
8289,55952,42
8290,86045,41
8291,10930,41
8292,85355,41
8293,08083,41
8294,29114,41
8295,20782,41
8296,30157,41
8297,73078,41
8298,11951,41
8299,37128,41
8300,73036,41
8301,44273,41
8302,24351,41
8303,60652,41
8304,45226,41
8305,15479,41
8306,25271,41
8307,70647,41
8308,15550,41
8309,78266,41
8310,25419,41
8311,70079,41
8312,20710,41
8313,37716,41
8314,80540,41
8315,75023,41
8316,07821,41
8317,46737,41
8318,30165,41
8319,43103,41
8320,95367,41
8321,88011,41
8322,25504,41
8323,05301,41
8324,80951,41
8325,70052,41
8326,31822,41
8327,29009,41
8328,36022,41
8329,66615,41
8330,37309,41
8331,19128,41
8332,01950,41
8333,19114,41
8334,80929,41
8335,06002,41
8336,03064,41
8337,07675,41
8338,70803,41
8339,07650,41
8340,47119,41
8341,33898,41
8342,36052,41
8343,27258,41
8344,35126,41
8345,29111,41
8346,43558,41
8347,30663,41
8348,30631,41
8349,12538,41
8350,93430,41
8351,02190,41
8352,23930,41
8353,75001,41
8354,81647,41
8355,46804,41
8356,80302,41
8357,95982,41
8358,95664,41
8359,94035,41
8360,86017,41
8361,10456,40
8362,60467,40
8363,82007,40
8364,55944,40
8365,18049,40
8366,94123,40
8367,80424,40
8368,78006,40
8369,43056,40
8370,06901,40
8371,63051,40
8372,30016,40
8373,56009,40
8374,33428,40
8375,94305,40
8376,94598,40
8377,38632,40
8378,08086,40
8379,65233,40
8380,63107,40
8381,77498,40
8382,03840,40
8383,31763,40
8384,92305,40
8385,50020,40
8386,84761,40
8387,61350,40
8388,29453,40
8389,03220,40
8390,12182,40
8391,06260,40
8392,46550,40
8393,08223,40
8394,01833,40
8395,24521,40
8396,22835,40
8397,54935,40
8398,06359,40
8399,45872,40
8400,28425,40
8401,03246,40
8402,96015,40
8403,28722,40
8404,84051,40
8405,37865,40
8406,55334,40
8407,18603,40
8408,37764,40
8409,30547,40
8410,60626,40
8411,06702,40
8412,21114,40
8413,27030,40
8414,07727,40
8415,03458,40
8416,01462,40
8417,10470,40
8418,98363,40
8419,56157,40
8420,85298,40
8421,16601,40
8422,60459,40
8423,04011,40
8424,94109,40
8425,02766,40
8426,27804,40
8427,13424,40
8428,84746,40
8429,56283,40
8430,55724,40
8431,60472,40
8432,06413,40
8433,08242,40
8434,20905,40
8435,62864,40
8436,95607,40
8437,70006,40
8438,24522,40
8439,46184,40
8440,80461,40
8441,89145,39
8442,23606,39
8443,29726,39
8444,44718,39
8445,33185,39
8446,23149,39
8447,78644,39
8448,53094,39
8449,15632,39
8450,16833,39
8451,27051,39
8452,10034,39
8453,30120,39
8454,13078,39
8455,20136,39
8456,50054,39
8457,30161,39
8458,38563,39
8459,02563,39
8460,12589,39
8461,53083,39
8462,83716,39
8463,19301,39
8464,40204,39
8465,08049,39
8466,64020,39
8467,63080,39
8468,95569,39
8469,84102,39
8470,48821,39
8471,83402,39
8472,98648,39
8473,45801,39
8474,33991,39
8475,17754,39
8476,21012,39
8477,27870,39
8478,48634,39
8479,56444,39
8480,52753,39
8481,56364,39
8482,60645,39
8483,92241,39
8484,43046,39
8485,22032,39
8486,03253,39
8487,28092,39
8488,18960,39
8489,02673,39
8490,29471,39
8491,11238,39
8492,07735,39
8493,50047,39
8494,02330,39
8495,37029,39
8496,23890,39
8497,93646,39
8498,97360,39
8499,83221,39
8500,55906,39
8501,97042,39
8502,74130,39
8503,33308,39
8504,33430,39
8505,24121,39
8506,73080,39
8507,89310,39
8508,01564,39
8509,84542,39
8510,10926,39
8511,48638,39
8512,46126,39
8513,13795,39
8514,91708,39
8515,17876,39
8516,93254,39
8517,37082,39
8518,21723,38
8519,23284,38
8520,27549,38
8521,15314,38
8522,29516,38
8523,49120,38
8524,11780,38
8525,78642,38
8526,48892,38
8527,02163,38
8528,11412,38
8529,31015,38
8530,98685,38
8531,60449,38
8532,13904,38
8533,12839,38
8534,97904,38
8535,56132,38
8536,47122,38
8537,19608,38
8538,18064,38
8539,97913,38
8540,02723,38
8541,30606,38
8542,92284,38
8543,63050,38
8544,32778,38
8545,46147,38
8546,11417,38
8547,47712,38
8548,19149,38
8549,72118,38
8550,27243,38
8551,11724,38
8552,89017,38
8553,48437,38
8554,84783,38
8555,89883,38
8556,29321,38
8557,30677,38
8558,65351,38
8559,49038,38
8560,90403,38
8561,02176,38
8562,65809,38
8563,13438,38
8564,27265,38
8565,97625,38
8566,13865,38
8567,77474,38
8568,61301,38
8569,43420,38
8570,76645,38
8571,60174,38
8572,34432,38
8573,36025,38
8574,15084,38
8575,02113,38
8576,25313,38
8577,37370,38
8578,95140,38
8579,08098,38
8580,39440,38
8581,38501,38
8582,60134,38
8583,90232,38
8584,80109,38
8585,07514,38
8586,49435,38
8587,30439,38
8588,15232,38
8589,70445,38
8590,95615,38
8591,15275,38
8592,85708,38
8593,30187,38
8594,52403,38
8595,13308,38
8596,14132,38
8597,10548,38
8598,19475,38
8599,15204,38
8600,15024,38
8601,20816,38
8602,27205,38
8603,64701,38
8604,55926,38
8605,31637,38
8606,08344,37
8607,32958,37
8608,21777,37
8609,48836,37
8610,92583,37
8611,54703,37
8612,02857,37
8613,08318,37
8614,02770,37
8615,89445,37
8616,29455,37
8617,93519,37
8618,13480,37
8619,60151,37
8620,84739,37
8621,91401,37
8622,37862,37
8623,19606,37
8624,56288,37
8625,16002,37
8626,34428,37
8627,10028,37
8628,27330,37
8629,27891,37
8630,98465,37
8631,62959,37
8632,23924,37
8633,83605,37
8634,46808,37
8635,41016,37
8636,34237,37
8637,16701,37
8638,48124,37
8639,33134,37
